"Comparison","bonferroni","holm","bh","equipo"
"modelo_2_bayesiana - modelo_3_grid",1,1,0.201645945287115,"SF"
"modelo_2_defecto - modelo_3_grid",8.16432575008772e-05,5.56658573869618e-05,3.54970684786423e-06,"SF"
"modelo_2_grid - modelo_3_grid",1,1,0.878407943900593,"SF"
"modelo_3_bayesiana - modelo_3_grid",1,1,0.329318373465309,"SF"
"modelo_3_defecto - modelo_3_grid",8.16432575008772e-05,5.44288383339182e-05,3.71105715913078e-06,"SF"
"modelo_1_bayesiana - modelo_4_bayesiana",1,1,0.974155781603189,"SF"
"modelo_1_defecto - modelo_4_bayesiana",1,1,0.0823110415793492,"SF"
"modelo_1_grid - modelo_4_bayesiana",1.53122152380797e-07,1.29921826262495e-07,1.27601793650665e-08,"SF"
"modelo_2_bayesiana - modelo_4_bayesiana",1,1,0.139460378449197,"SF"
"modelo_2_defecto - modelo_4_bayesiana",1,1,0.0841004120484655,"SF"
"modelo_2_grid - modelo_4_bayesiana",0.0765988117436631,0.0382994058718315,0.0022529062277548,"SF"
"modelo_3_bayesiana - modelo_4_bayesiana",0.00352527063932148,0.00208311446868997,0.00012590252283291,"SF"
"modelo_3_defecto - modelo_4_bayesiana",1,1,0.0859693100939869,"SF"
"modelo_3_grid - modelo_4_bayesiana",0.204001203567852,0.0896368924767836,0.0053684527254698,"SF"
"modelo_1_bayesiana - modelo_4_defecto",1,1,0.113013465483678,"SF"
"modelo_1_defecto - modelo_4_defecto",1,1,1,"SF"
"modelo_1_grid - modelo_4_defecto",2.44156186882068e-13,2.33058178387429e-13,4.88312373764137e-14,"SF"
"modelo_2_bayesiana - modelo_4_defecto",0.034212457148847,0.0181429697001462,0.00117973990168438,"SF"
"modelo_2_defecto - modelo_4_defecto",1,1,1,"SF"
"modelo_2_grid - modelo_4_defecto",1.81849397123096e-05,1.29498813102811e-05,1.06970233601821e-06,"SF"
"modelo_3_bayesiana - modelo_4_defecto",1.98440329690012e-07,1.53340254760464e-07,1.52646407453855e-08,"SF"
"modelo_3_defecto - modelo_4_defecto",1,1,1,"SF"
"modelo_3_grid - modelo_4_defecto",8.16432575008772e-05,5.31918192808746e-05,3.88777416670844e-06,"SF"
"modelo_4_bayesiana - modelo_4_defecto",1,1,0.0879231580506684,"SF"
"modelo_1_bayesiana - modelo_4_grid",5.57660892586914e-08,4.81616225415971e-08,6.1962321398546e-09,"SF"
"modelo_1_defecto - modelo_4_grid",2.44156186882068e-13,2.29358842222549e-13,6.10390467205171e-14,"SF"
"modelo_1_grid - modelo_4_grid",1,1,1,"SF"
"modelo_2_bayesiana - modelo_4_grid",0.000735700399731355,0.000457026005893721,2.94280159892542e-05,"SF"
"modelo_2_defecto - modelo_4_grid",2.44156186882068e-13,2.25659506057669e-13,8.13853956273562e-14,"SF"
"modelo_2_grid - modelo_4_grid",0.424059722799531,0.173478977508899,0.010873326225629,"SF"
"modelo_3_bayesiana - modelo_4_grid",1,1,0.0835633931347691,"SF"
"modelo_3_defecto - modelo_4_grid",2.44156186882068e-13,2.2196016989279e-13,1.22078093441034e-13,"SF"
"modelo_3_grid - modelo_4_grid",0.169548923886943,0.0770676926758831,0.00470969233019286,"SF"
"modelo_4_bayesiana - modelo_4_grid",1.53122152380797e-07,1.27601793650665e-07,1.39201956709816e-08,"SF"
"modelo_4_defecto - modelo_4_grid",2.44156186882068e-13,2.1826083372791e-13,2.44156186882068e-13,"SF"
