"Comparison","bonferroni","holm","bh","equipo"
"modelo_2_grid - modelo_3_grid",1,1,0.829138041514017,"TEN"
"modelo_3_bayesiana - modelo_3_grid",1,1,0.151851938646227,"TEN"
"modelo_3_defecto - modelo_3_grid",0.0230102887662299,0.0128997073386441,0.000793458233318274,"TEN"
"modelo_1_bayesiana - modelo_4_bayesiana",1,1,0.516445019461964,"TEN"
"modelo_1_defecto - modelo_4_bayesiana",1,1,0.156658970684437,"TEN"
"modelo_1_grid - modelo_4_bayesiana",1,1,0.191249669201555,"TEN"
"modelo_2_bayesiana - modelo_4_bayesiana",0.00344396798847059,0.00229597865898039,0.000149737738629156,"TEN"
"modelo_2_defecto - modelo_4_bayesiana",4.99763401241655e-11,4.69474710257313e-11,8.32939002069426e-12,"TEN"
"modelo_2_grid - modelo_4_bayesiana",0.0577172845683401,0.0314821552190946,0.00186184788930129,"TEN"
"modelo_3_bayesiana - modelo_4_bayesiana",1.73043742103327e-05,1.31093744017672e-05,1.01790436531369e-06,"TEN"
"modelo_3_defecto - modelo_4_bayesiana",4.99763401241655e-11,4.61902537511227e-11,9.99526802483311e-12,"TEN"
"modelo_3_grid - modelo_4_bayesiana",0.021616651750184,0.0127734760341997,0.000772023276792287,"TEN"
"modelo_1_bayesiana - modelo_4_defecto",1,0.533278799052218,0.0355878672774989,"TEN"
"modelo_1_defecto - modelo_4_defecto",1,1,1,"TEN"
"modelo_1_grid - modelo_4_defecto",0.224787301576238,0.105581914376718,0.00642249433074964,"TEN"
"modelo_2_bayesiana - modelo_4_defecto",1.71074901289995e-06,1.32194241905905e-06,1.1404993419333e-07,"TEN"
"modelo_2_defecto - modelo_4_defecto",2.39166331673662e-16,2.3191886707749e-16,1.19583165836831e-16,"TEN"
"modelo_2_grid - modelo_4_defecto",8.17296231445064e-05,5.69630706764741e-05,4.08648115722532e-06,"TEN"
"modelo_3_bayesiana - modelo_4_defecto",1.68697857730657e-09,1.50805660698618e-09,2.40996939615224e-10,"TEN"
"modelo_3_defecto - modelo_4_defecto",2.39166331673662e-16,2.28295134779404e-16,2.39166331673662e-16,"TEN"
"modelo_3_grid - modelo_4_defecto",2.08353516859603e-05,1.51529830443347e-05,1.1575195381089e-06,"TEN"
"modelo_4_bayesiana - modelo_4_defecto",1,1,0.159614800319992,"TEN"
"modelo_1_bayesiana - modelo_4_grid",1,1,0.569416959661716,"TEN"
"modelo_1_defecto - modelo_4_grid",0.243122840922961,0.11051038223771,0.00639796949797266,"TEN"
"modelo_1_grid - modelo_4_grid",1,1,1,"TEN"
"modelo_2_bayesiana - modelo_4_grid",0.511273597214732,0.209157380678754,0.0127818399303683,"TEN"
"modelo_2_defecto - modelo_4_grid",4.75828684430685e-07,4.03733429213914e-07,3.96523903692237e-08,"TEN"
"modelo_2_grid - modelo_4_grid",1,0.931184752548392,0.0696804916872946,"TEN"
"modelo_3_bayesiana - modelo_4_grid",0.0109455273407927,0.00679949425715909,0.000420981820799718,"TEN"
"modelo_3_defecto - modelo_4_grid",4.75828684430685e-07,3.96523903692237e-07,4.32571531300623e-08,"TEN"
"modelo_3_grid - modelo_4_grid",1,0.596647386106882,0.0397764924071255,"TEN"
"modelo_4_bayesiana - modelo_4_grid",1,1,0.196529425310338,"TEN"
"modelo_4_defecto - modelo_4_grid",0.243122840922961,0.106826702829786,0.00657088759251246,"TEN"
