"Comparison","bonferroni","holm","bh","equipo"
"modelo_1_defecto - modelo_3_grid",0.00419975443710876,0.00299073422036533,0.000199988306528989,"CAR"
"modelo_1_grid - modelo_3_grid",1,1,0.278857004801274,"CAR"
"modelo_2_bayesiana - modelo_3_grid",1,1,0.35766149779234,"CAR"
"modelo_2_defecto - modelo_3_grid",1,1,0.628303633487657,"CAR"
"modelo_2_grid - modelo_3_grid",1,1,0.748269622517676,"CAR"
"modelo_3_bayesiana - modelo_3_grid",2.63499187438924e-07,2.31559891991782e-07,2.92776874932138e-08,"CAR"
"modelo_3_defecto - modelo_3_grid",1,1,0.639136454754686,"CAR"
"modelo_1_bayesiana - modelo_4_bayesiana",1,1,0.378943616420601,"CAR"
"modelo_1_defecto - modelo_4_bayesiana",2.31267647902641e-10,2.24259537360137e-10,5.78169119756603e-11,"CAR"
"modelo_1_grid - modelo_4_bayesiana",0.00170745705873753,0.00126765751330514,9.48587254854183e-05,"CAR"
"modelo_2_bayesiana - modelo_4_bayesiana",0.00344676059834135,0.00250673498061189,0.000181408452544281,"CAR"
"modelo_2_defecto - modelo_4_bayesiana",1,0.541697570338103,0.031170043280135,"CAR"
"modelo_2_grid - modelo_4_bayesiana",0.0526361458474663,0.0334957291756604,0.00210544583389865,"CAR"
"modelo_3_bayesiana - modelo_4_bayesiana",6.23573664348704e-17,6.23573664348704e-17,6.23573664348704e-17,"CAR"
"modelo_3_defecto - modelo_4_bayesiana",1,0.524223455165907,0.0320358778156943,"CAR"
"modelo_3_grid - modelo_4_bayesiana",0.205063255122489,0.114959703629274,0.00683544183741631,"CAR"
"modelo_1_bayesiana - modelo_4_defecto",2.17258979770919e-07,1.94216360704307e-07,3.10369971101313e-08,"CAR"
"modelo_1_defecto - modelo_4_defecto",1,1,1,"CAR"
"modelo_1_grid - modelo_4_defecto",0.394774956522421,0.191406039526022,0.0116110281330124,"CAR"
"modelo_2_bayesiana - modelo_4_defecto",0.238223304920517,0.126330540488153,0.0076846227393715,"CAR"
"modelo_2_defecto - modelo_4_defecto",0.00030793062962064,0.000237946395615949,2.0528708641376e-05,"CAR"
"modelo_2_grid - modelo_4_defecto",0.0208245446752395,0.0135675063793227,0.000905414985879977,"CAR"
"modelo_3_bayesiana - modelo_4_defecto",1,1,0.0979280622809899,"CAR"
"modelo_3_defecto - modelo_4_defecto",0.00030793062962064,0.000233280780015636,2.19950449729028e-05,"CAR"
"modelo_3_grid - modelo_4_defecto",0.00419975443710876,0.00292710157737883,0.000209987721855438,"CAR"
"modelo_4_bayesiana - modelo_4_defecto",2.31267647902641e-10,2.20755482088885e-10,7.70892159675471e-11,"CAR"
"modelo_1_bayesiana - modelo_4_grid",0.259581293176048,0.133723696484631,0.00786609979321359,"CAR"
"modelo_1_defecto - modelo_4_grid",0.159883679187011,0.0968991995072792,0.00571013139953609,"CAR"
"modelo_1_grid - modelo_4_grid",1,1,0.826450157427472,"CAR"
"modelo_2_bayesiana - modelo_4_grid",1,1,0.93075456913558,"CAR"
"modelo_2_defecto - modelo_4_grid",1,1,0.171320890435684,"CAR"
"modelo_2_grid - modelo_4_grid",1,1,0.626030527665211,"CAR"
"modelo_3_bayesiana - modelo_4_grid",5.75735119931159e-05,4.88502526002195e-05,5.23395563573781e-06,"CAR"
"modelo_3_defecto - modelo_4_grid",1,1,0.175045257619069,"CAR"
"modelo_3_grid - modelo_4_grid",1,1,0.400817988992508,"CAR"
"modelo_4_bayesiana - modelo_4_grid",0.00577178919846971,0.00393531081713844,0.000262354054475896,"CAR"
"modelo_4_defecto - modelo_4_grid",0.159883679187011,0.0944767195195972,0.00592161774766706,"CAR"
