"Comparison","bonferroni","holm","bh","equipo"
"modelo_2_bayesiana - modelo_3_defecto",1,1,0.363252532192745,"NYJ"
"modelo_2_defecto - modelo_3_defecto",1,1,1,"NYJ"
"modelo_2_grid - modelo_3_defecto",0.000260566556073892,0.000177659015504927,1.24079312416139e-05,"NYJ"
"modelo_3_bayesiana - modelo_3_defecto",1,1,0.244742415032267,"NYJ"
"modelo_1_bayesiana - modelo_3_grid",8.7365514814988e-14,8.33943550506703e-14,2.1841378703747e-14,"NYJ"
"modelo_1_defecto - modelo_3_grid",1,0.87681804583367,0.0621589592105502,"NYJ"
"modelo_1_grid - modelo_3_grid",2.45702884716334e-15,2.41980113735784e-15,1.22851442358167e-15,"NYJ"
"modelo_2_bayesiana - modelo_3_grid",2.12793719258838e-06,1.5798321581338e-06,1.18218732921577e-07,"NYJ"
"modelo_2_defecto - modelo_3_grid",0.000405534224685467,0.000270356149790312,1.68972593618945e-05,"NYJ"
"modelo_2_grid - modelo_3_grid",1,1,0.95504632728153,"NYJ"
"modelo_3_bayesiana - modelo_3_grid",4.0537992787617e-07,3.25532366324803e-07,2.89557091340121e-08,"NYJ"
"modelo_3_defecto - modelo_3_grid",0.000405534224685467,0.000264211691840532,1.76319228124116e-05,"NYJ"
"modelo_1_bayesiana - modelo_4_bayesiana",1,1,0.243384858116827,"NYJ"
"modelo_1_defecto - modelo_4_bayesiana",0.000177745519059243,0.000129269468406722,8.88727595296216e-06,"NYJ"
"modelo_1_grid - modelo_4_bayesiana",1,1,0.107226327012504,"NYJ"
"modelo_2_bayesiana - modelo_4_bayesiana",1,1,0.296157087314093,"NYJ"
"modelo_2_defecto - modelo_4_bayesiana",1,0.697836217555265,0.0444997008296111,"NYJ"
"modelo_2_grid - modelo_4_bayesiana",7.94720129460752e-10,7.2247284496432e-10,1.13531447065822e-10,"NYJ"
"modelo_3_bayesiana - modelo_4_bayesiana",1,1,0.427375771209609,"NYJ"
"modelo_3_defecto - modelo_4_bayesiana",1,0.667495512444167,0.0455110576666477,"NYJ"
"modelo_3_grid - modelo_4_bayesiana",1.50372966985894e-09,1.34424318972239e-09,1.87966208732368e-10,"NYJ"
"modelo_1_bayesiana - modelo_4_defecto",1.31573172224e-07,1.09644310186666e-07,1.19611974749091e-08,"NYJ"
"modelo_1_defecto - modelo_4_defecto",1,1,1,"NYJ"
"modelo_1_grid - modelo_4_defecto",8.57375927597564e-09,7.40461028379714e-09,9.52639919552849e-10,"NYJ"
"modelo_2_bayesiana - modelo_4_defecto",0.0269362491251082,0.0151006245095304,0.00092883617672787,"NYJ"
"modelo_2_defecto - modelo_4_defecto",0.758577188637936,0.321820625482761,0.0199625575957352,"NYJ"
"modelo_2_grid - modelo_4_defecto",1,0.738160576781345,0.0529549978995313,"NYJ"
"modelo_3_bayesiana - modelo_4_defecto",0.00885049705364475,0.00522983916806281,0.000327796187172028,"NYJ"
"modelo_3_defecto - modelo_4_defecto",0.758577188637936,0.310327031715519,0.0205020861794037,"NYJ"
"modelo_3_grid - modelo_4_defecto",1,0.830669727631898,0.0634539375274366,"NYJ"
"modelo_4_bayesiana - modelo_4_defecto",0.000177745519059243,0.000126576354481582,9.35502731890754e-06,"NYJ"
"modelo_1_bayesiana - modelo_4_grid",1,1,0.815217150226802,"NYJ"
"modelo_1_defecto - modelo_4_grid",7.17190036408979e-07,5.6505881656465e-07,4.48243772755612e-08,"NYJ"
"modelo_1_grid - modelo_4_grid",1,1,0.525021372203618,"NYJ"
"modelo_2_bayesiana - modelo_4_grid",1,0.728025484708974,0.0457616018959926,"NYJ"
"modelo_2_defecto - modelo_4_grid",0.0941292433330705,0.0484908223230969,0.00276850715685501,"NYJ"
"modelo_2_grid - modelo_4_grid",3.97730738550009e-13,3.73625845304554e-13,7.95461477100017e-14,"NYJ"
"modelo_3_bayesiana - modelo_4_grid",1,0.981257959932556,0.0761917945359397,"NYJ"
"modelo_3_defecto - modelo_4_grid",0.0941292433330705,0.0470646216665353,0.00285240131312335,"NYJ"
"modelo_3_grid - modelo_4_grid",8.2616549080721e-13,7.63577196049088e-13,1.37694248467868e-13,"NYJ"
"modelo_4_bayesiana - modelo_4_grid",1,1,0.360626043029894,"NYJ"
"modelo_4_defecto - modelo_4_grid",7.17190036408979e-07,5.54192300861484e-07,4.78126690939319e-08,"NYJ"
