"Comparison","bonferroni","holm","bh","equipo"
"modelo_2_grid - modelo_3_grid",1,1,0.52616115194395,"WAS"
"modelo_3_bayesiana - modelo_3_grid",2.63063950889894e-06,2.19219959074912e-06,2.19219959074912e-07,"WAS"
"modelo_3_defecto - modelo_3_grid",0.00174160001691342,0.001108290919854,7.25666673713926e-05,"WAS"
"modelo_1_bayesiana - modelo_4_bayesiana",0.00432885950468523,0.00262355121496074,0.000160328129803157,"WAS"
"modelo_1_defecto - modelo_4_bayesiana",1,1,0.228734180923554,"WAS"
"modelo_1_grid - modelo_4_bayesiana",1,1,0.766438044576512,"WAS"
"modelo_2_bayesiana - modelo_4_bayesiana",1,1,0.261696208986302,"WAS"
"modelo_2_defecto - modelo_4_bayesiana",3.36193441050872e-07,3.00536560939416e-07,3.73548267834302e-08,"WAS"
"modelo_2_grid - modelo_4_bayesiana",1,1,0.44596669215762,"WAS"
"modelo_3_bayesiana - modelo_4_bayesiana",0.0077960519362151,0.00460675796230892,0.000278430426293396,"WAS"
"modelo_3_defecto - modelo_4_bayesiana",3.36193441050872e-07,2.95442720923494e-07,4.2024180131359e-08,"WAS"
"modelo_3_grid - modelo_4_bayesiana",1,1,0.144477198713356,"WAS"
"modelo_1_bayesiana - modelo_4_defecto",6.04784818683488e-06,4.6733372352815e-06,4.03189879122326e-07,"WAS"
"modelo_1_defecto - modelo_4_defecto",1,1,1,"WAS"
"modelo_1_grid - modelo_4_defecto",1,1,0.126825716618771,"WAS"
"modelo_2_bayesiana - modelo_4_defecto",0.608167955122936,0.285654645588046,0.0173762272892267,"WAS"
"modelo_2_defecto - modelo_4_defecto",4.12514368051173e-11,3.81263279562448e-11,8.25028736102346e-12,"WAS"
"modelo_2_grid - modelo_4_defecto",1,0.645241048871833,0.0409479896399433,"WAS"
"modelo_3_bayesiana - modelo_4_defecto",0.821623755316717,0.361016498548254,0.0222060474409923,"WAS"
"modelo_3_defecto - modelo_4_defecto",4.12514368051173e-11,3.75013061864703e-11,1.03128592012793e-11,"WAS"
"modelo_3_grid - modelo_4_defecto",0.18273147985587,0.0941343987136302,0.00571035874549595,"WAS"
"modelo_4_bayesiana - modelo_4_defecto",1,1,0.233308864542026,"WAS"
"modelo_1_bayesiana - modelo_4_grid",0.0112385412318569,0.00647067525470549,0.00038753590454679,"WAS"
"modelo_1_defecto - modelo_4_grid",1,1,0.155917427385937,"WAS"
"modelo_1_grid - modelo_4_grid",1,1,0.915001631637564,"WAS"
"modelo_2_bayesiana - modelo_4_grid",1,1,0.375610145165282,"WAS"
"modelo_2_defecto - modelo_4_grid",1.32160343812103e-06,1.14138478746816e-06,1.20145767101912e-07,"WAS"
"modelo_2_grid - modelo_4_grid",1,1,0.578676959154256,"WAS"
"modelo_3_bayesiana - modelo_4_grid",0.00294337119717116,0.00182845786490935,0.000113206584506583,"WAS"
"modelo_3_defecto - modelo_4_grid",1.32160343812103e-06,1.12136049295118e-06,1.32160343812103e-07,"WAS"
"modelo_3_grid - modelo_4_grid",1,1,0.213860941489967,"WAS"
"modelo_4_bayesiana - modelo_4_grid",1,1,0.85518808051991,"WAS"
"modelo_4_defecto - modelo_4_grid",1,1,0.159234819457978,"WAS"
