"Comparison","bonferroni","holm","bh","equipo"
"modelo_2_bayesiana - modelo_3_defecto",0.469063140100782,0.255852621873154,0.0156354380033594,"BUF"
"modelo_2_defecto - modelo_3_defecto",1,1,1,"BUF"
"modelo_2_grid - modelo_3_defecto",0.54597486092956,0.2812597768425,0.0170617144040487,"BUF"
"modelo_3_bayesiana - modelo_3_defecto",1,0.75328646736164,0.0460341730054335,"BUF"
"modelo_1_bayesiana - modelo_3_grid",1,1,0.829261205297866,"BUF"
"modelo_1_defecto - modelo_3_grid",0.851659331967084,0.425829665983542,0.0243331237704881,"BUF"
"modelo_1_grid - modelo_3_grid",1,1,0.851859391860241,"BUF"
"modelo_2_bayesiana - modelo_3_grid",1,1,0.628307253331412,"BUF"
"modelo_2_defecto - modelo_3_grid",1,1,0.0630489524996237,"BUF"
"modelo_2_grid - modelo_3_grid",1,1,0.656563298680903,"BUF"
"modelo_3_bayesiana - modelo_3_grid",0.00101745722468676,0.000739968890681279,5.35503802466715e-05,"BUF"
"modelo_3_defecto - modelo_3_grid",1,1,0.0647081354601401,"BUF"
"modelo_1_bayesiana - modelo_4_bayesiana",9.47095051971528e-07,8.7534542682217e-07,1.57849175328588e-07,"BUF"
"modelo_1_defecto - modelo_4_bayesiana",0.271584900698123,0.176941677727565,0.0108633960279249,"BUF"
"modelo_1_grid - modelo_4_bayesiana",1.2214414160129e-06,1.11040128728445e-06,1.74491630858985e-07,"BUF"
"modelo_2_bayesiana - modelo_4_bayesiana",0.000136407633532422,0.000111606245617436,1.04928948871094e-05,"BUF"
"modelo_2_defecto - modelo_4_bayesiana",6.71755109029961e-12,6.61577001317386e-12,2.23918369676654e-12,"BUF"
"modelo_2_grid - modelo_4_bayesiana",0.000105863654675419,8.82197122295161e-05,8.82197122295161e-06,"BUF"
"modelo_3_bayesiana - modelo_4_bayesiana",2.46130966476426e-20,2.46130966476426e-20,2.46130966476426e-20,"BUF"
"modelo_3_defecto - modelo_4_bayesiana",6.71755109029961e-12,6.5139889360481e-12,3.3587755451498e-12,"BUF"
"modelo_3_grid - modelo_4_bayesiana",5.62725228382717e-06,5.03042249614853e-06,7.03406535478396e-07,"BUF"
"modelo_1_bayesiana - modelo_4_defecto",0.3373343636945,0.204445068905758,0.0129743986036346,"BUF"
"modelo_1_defecto - modelo_4_defecto",1,1,1,"BUF"
"modelo_1_grid - modelo_4_defecto",0.385954248951538,0.222216082729673,0.0137840803196978,"BUF"
"modelo_2_bayesiana - modelo_4_defecto",1,1,0.0949777044337528,"BUF"
"modelo_2_defecto - modelo_4_defecto",0.000322889884745383,0.000249505820030523,2.15259923163589e-05,"BUF"
"modelo_2_grid - modelo_4_defecto",1,1,0.0887362179312707,"BUF"
"modelo_3_bayesiana - modelo_4_defecto",6.48336462403047e-10,6.09043343469529e-10,1.62084115600762e-10,"BUF"
"modelo_3_defecto - modelo_4_defecto",0.000322889884745383,0.000244613549049532,2.30635631960988e-05,"BUF"
"modelo_3_grid - modelo_4_defecto",0.851659331967084,0.412925736711313,0.0250488038813848,"BUF"
"modelo_4_bayesiana - modelo_4_defecto",0.271584900698123,0.172826754989715,0.0113160375290885,"BUF"
"modelo_1_bayesiana - modelo_4_grid",1,1,0.310975596770766,"BUF"
"modelo_1_defecto - modelo_4_grid",1,1,0.143527599927359,"BUF"
"modelo_1_grid - modelo_4_grid",1,1,0.327817111037064,"BUF"
"modelo_2_bayesiana - modelo_4_grid",1,1,0.843100279136885,"BUF"
"modelo_2_defecto - modelo_4_grid",0.206028840318756,0.140474209308243,0.00895777566603286,"BUF"
"modelo_2_grid - modelo_4_grid",1,1,0.842284028473201,"BUF"
"modelo_3_bayesiana - modelo_4_grid",1.34961931399546e-05,1.18602909411722e-05,1.49957701555051e-06,"BUF"
"modelo_3_defecto - modelo_4_grid",0.206028840318756,0.137352560212504,0.00936494728721617,"BUF"
"modelo_3_grid - modelo_4_grid",1,1,0.467997562490686,"BUF"
"modelo_4_bayesiana - modelo_4_grid",0.000485601887996305,0.000360522613815439,2.69778826664614e-05,"BUF"
"modelo_4_defecto - modelo_4_grid",1,1,0.146517758259179,"BUF"
